Street,CentralAir,LowQualFinSF,PoolArea,NewHouse?,MoSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_No alley access,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_No Garage,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No Fence,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSSubClass_mean_target,LotFrontage,LotArea,Neighborhood_mean_target,Condition1_mean_target,Condition2_mean_target,AgeBuilt,AgeRemodAdd,RoofMatl_mean_target,Exterior2nd_mean_target,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,GrLivArea,Bath,TotRmsAbvGrd,Fireplaces,GarageType_mean_target,GarageAgeBlt,GarageArea,FiveArea,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageQual
1,1,0,0,0,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,-2.369258027315799,2.0005778083659993,0.8220301190515519,1.0,0.0,-0.009450965831986124,0.8187773722123863,1.0,-0.41066301724681037,-0.7025015493767599,0.6410067628949119,0.0,-0.3385859118461583,-1.3764423857912818,-0.4136952259466531,-0.9651693614298534,0.7568077963779101,0.46823293801084537,0.5766727246684774,-0.6329617736342856,-1.25475163725854,0.22571613264140375,-0.7951514718918303,0.38174271465157283,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,1.2838144669879878,0.21551876424892463,-0.2771893128259568,0.891179439754874,-0.7710908429952241,0.09648219668315931,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,0.4483770961279151,0.06290476563003825,1.219624179565122,1.0,0.0,2.1603235976588775,-0.20748638700084016,1.0,-1.0482526891660833,-0.7025015493767599,-1.4149003359432033,0.0,0.915683317367318,1.9810585363325033,1.8888453418585356,2.468425345411244,0.7568077963779101,-1.4904818315517092,1.5673529888027886,-0.5225142836348655,-0.039393560126227425,0.22571613264140375,-0.07183611428306244,2.179627757849301,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,1.201297939094239,-0.8019420226697399,-1.1212534769481415
1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2837734417997736,0.8096123683642886,0.10185377294121689,1.9333305059003179,1.0,0.0,-0.1450618760501651,-0.012996936793397801,1.0,-0.41066301724681037,1.7417372408712104,-1.4149003359432033,0.0,-0.02938236428657369,0.850654946086008,0.820091053580735,0.40826852130658553,0.7568077963779101,0.46823293801084537,0.46628488730309275,0.24057746545203715,0.3237317190169635,0.22571613264140375,-0.07183611428306244,1.280685236250437,1.052302192339342,2.6114290100150592,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,0.891179439754874,-0.7710908429952241,0.6488900678886992,0.31847458316549465,0.26254202292023265
1,1,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5038282995271568,-2.369258027315799,-1.5538797477356363,0.8220301190515519,1.0,0.0,-1.0604355200228732,-0.7680632366871666,1.0,1.0864838477475462,1.4315982910563296,0.7612900679094875,0.0,-0.8747049660825349,-1.4123995576480293,-0.4136952259466531,-2.3386072441662926,-1.0175416050065011,0.46823293801084537,-1.0392758924908847,-0.22129385636371976,-0.21725083970656586,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,1.2838144669879878,1.164711511770584,-0.2771893128259568,0.891179439754874,0.7359943387625092,-1.0083335457279203,1.4388911890007292,0.26254202292023265
1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5038282995271568,0.014894769444266796,-1.9510634519212358,0.7377466033333077,1.0,0.0,-1.0604355200228732,-0.7680632366871666,1.0,1.0864838477475462,0.8388543693642726,-1.4149003359432033,0.0,1.8283324980673823,-0.04602702709162938,-0.4136952259466531,0.40826852130658553,0.7568077963779101,0.46823293801084537,-1.0392758924908847,-0.3217006654541017,-0.046804280108741526,0.22571613264140375,1.3747946009344731,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,2.2209990278892193,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,0.6488900678886992,1.4388911890007292,0.26254202292023265
1,1,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.29218821854392046,-1.1410581017121286,-0.6905902276615287,1.1667727933005312,1.0,0.0,1.041533588358901,1.2668577863519115,1.0,-1.0024492819910624,-0.7025015493767599,0.5627376335175506,0.0,0.035450637621081145,0.3809643887072455,-0.4136952259466531,0.40826852130658553,1.7947356593648223,-1.4904818315517092,1.1733589435993355,-1.1249551381771572,-0.3210009194617633,0.22571613264140375,0.6514792433257054,-0.5171998069472914,-0.6896039310341726,2.6114290100150592,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-0.259077609511905,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,1.201297939094239,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2837734417997736,0.014894769444266796,0.9016708366563666,-0.5973241446704368,1.0,0.0,0.2617708546043718,1.0056837630432507,1.0,-0.42523438684697273,1.2705244872052086,0.7091954611068165,0.0,0.05789283058911551,-0.07074758274314319,-1.8729546692817698,0.40826852130658553,0.7568077963779101,0.46823293801084537,0.7670076090339816,0.908282745903077,0.07917795959399819,0.22571613264140375,-0.07183611428306244,0.38174271465157283,-0.6896039310341726,2.6114290100150592,-0.5581525915794754,0.11788424330394175,2.2209990278892193,-0.259077609511905,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,0.09648219668315931,0.31847458316549465,0.26254202292023265
1,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.10919004794612744,2.3990475662043322,0.06290476563003825,-0.8438912480561774,1.0,0.0,0.5668954025952746,0.7660432304865817,1.0,-0.41066301724681037,-0.7025015493767599,0.5047316291912699,0.0,-0.41838037573250275,0.679858379766458,0.820091053580735,-0.27845042006163395,0.7568077963779101,0.46823293801084537,0.9457319397116066,-0.05060228091007047,-0.039393560126227425,0.22571613264140375,-0.7951514718918303,-1.4161423285461556,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.3466299060867567,0.6901151380097543,1.9648959875945258,-1.1939519417228759,-0.7710908429952241,1.201297939094239,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.014894769444266796,-0.7646414267469794,-0.8438912480561774,1.0,0.0,0.32957630971346136,-2.8510759280236653,1.0,-0.42523438684697273,-0.7025015493767599,0.7612900679094875,0.0,-0.39593818276446835,-0.9809134953670609,0.820091053580735,-0.27845042006163395,-1.0175416050065011,-1.4904818315517092,0.8095176030253705,-1.0245483290867752,-0.4840367590770735,0.22571613264140375,-0.7951514718918303,2.179627757849301,-0.6896039310341726,2.6114290100150592,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.6901151380097543,-0.2771893128259568,0.891179439754874,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.2837734417997736,0.014894769444266796,0.5410318800713793,0.8220301190515519,1.0,0.0,-0.2128673311592546,0.6514363955519549,1.0,-0.42523438684697273,-0.7025015493767599,0.6722267100799744,0.0,-1.3459910184112567,-1.0123760207417147,-0.4136952259466531,-0.9651693614298534,-1.0175416050065011,-1.4904818315517092,0.3090369758591879,0.5618792545412593,-1.0027871578530605,-3.395663577869027,-0.07183611428306244,0.38174271465157283,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,1.9295789298697852,2.2209990278892193,1.164711511770584,0.8438533373842845,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,-0.27409344834483207,-0.37098397013687767,0.6828344072737881,1.0,0.0,-0.7553109720319705,-0.07372567290833347,1.0,-0.42523438684697273,-0.7025015493767599,-1.4149003359432033,0.0,0.4045000330954241,0.010156053934538372,0.820091053580735,-0.27845042006163395,0.7568077963779101,0.46823293801084537,-0.2703591302565705,-0.6078600713616902,-0.9879657178880323,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,-0.7710908429952241,0.6488900678886992,1.4388911890007292,0.26254202292023265
1,1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.10919004794612744,0.8096123683642886,0.358308142068319,0.5792277218758232,1.0,0.0,-0.1450618760501651,0.7103779458940451,1.0,-0.42523438684697273,1.4753292464528467,-1.4149003359432033,0.0,1.3720079077173502,-0.23929682582164646,-0.4136952259466531,-0.27845042006163395,0.7568077963779101,0.46823293801084537,0.46628488730309275,0.07490623045290695,-1.25475163725854,0.22571613264140375,0.6514792433257054,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,0.6488900678886992,0.31847458316549465,0.26254202292023265
1,1,0,0,0,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.497623122637004,0.014894769444266796,0.559945389794503,0.5792277218758232,1.0,0.0,0.12615994438619285,0.45042107627093797,1.0,-0.42523438684697273,1.5380608743102733,0.740333325034046,0.0,-0.26128502495626216,2.6462662156823296,-0.4136952259466531,1.7817064040430244,0.7568077963779101,0.46823293801084537,0.6762729692649346,0.7777538940855805,0.872124997723007,0.22571613264140375,-0.07183611428306244,1.280685236250437,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.3466299060867567,0.21551876424892463,-0.2771893128259568,-1.1939519417228759,0.7359943387625092,1.201297939094239,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.9544383036257832,-0.9965639928175792,-0.5258182954973656,1.1667727933005312,1.0,0.0,1.8212963221134302,-0.281721629219148,1.0,-1.0482526891660833,-0.7025015493767599,-1.4149003359432033,0.0,0.9281512023495593,-0.11344672432303068,-1.8729546692817698,0.40826852130658553,0.7568077963779101,-1.4904818315517092,1.3833470255611764,-1.2454433090856154,0.5238211585448442,0.22571613264140375,0.6514792433257054,2.179627757849301,1.052302192339342,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,-0.15138625098400096,0.7359943387625092,1.201297939094239,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.3017677212401948,0.4483770961279151,0.7510038947941942,-0.8438912480561774,1.0,0.0,0.2278681270498271,0.9841406239264064,1.0,-0.42523438684697273,-0.7025015493767599,0.8429244212980196,0.0,-0.8522627731145005,-0.9831608186081076,0.820091053580735,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,0.7450692960932267,0.20041474181588437,-1.25475163725854,0.22571613264140375,-0.7951514718918303,-1.4161423285461556,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,0.3466299060867567,0.21551876424892463,-0.2771893128259568,0.891179439754874,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.8818594228115634,0.12493466616265608,0.5113009338930742,1.0,0.0,-0.4162836964865231,0.4126159345596851,1.0,-0.41066301724681037,-0.7025015493767599,0.5379673720757973,0.0,0.4045000330954241,-0.8528160706273983,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,0.12305217158081506,0.07992657090742604,-1.25475163725854,0.22571613264140375,-0.07183611428306244,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,0.5831678337791156,0.11788424330394175,-0.5905546548144746,1.164711511770584,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.08714182389154151,-0.4331741546501999,-0.5973241446704368,1.0,0.0,0.4312844923770956,1.1069534983385183,1.0,-0.41066301724681037,-0.7025015493767599,0.9471267263766215,0.0,-1.3459910184112567,-0.7382025853340161,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,0.8701349727986184,1.0438319381750927,-1.25475163725854,0.22571613264140375,-0.7951514718918303,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.21551876424892463,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.10919004794612744,0.23163593278609093,-0.20589147001130567,1.5686004177243664,1.0,0.0,-1.1960464302410523,-1.750576926592131,1.0,1.0864838477475462,-0.7025015493767599,-1.4149003359432033,0.0,2.07519662071576,-0.23480217933955302,-0.4136952259466531,-0.27845042006163395,-1.0175416050065011,0.46823293801084537,-2.0398121969172673,0.3259232531788618,-0.21725083970656586,0.22571613264140375,0.6514792433257054,-0.5171998069472914,1.052302192339342,-0.2381123611523445,1.7244882591377069,0.11788424330394175,-0.5905546548144746,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,-1.0083335457279203,1.4388911890007292,0.26254202292023265
1,1,0,0,0,8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,0.014894769444266796,-0.17062899425632913,-0.5973241446704368,1.0,0.0,0.05835448927710337,0.8688736786812581,1.0,-1.0024492819910624,1.1004391439959962,0.8377087766307713,0.0,-0.9121086210292588,-1.066311778526836,-0.4136952259466531,-0.9651693614298534,-1.0175416050065011,-1.4904818315517092,0.5501753326995967,2.1985102427144847,-1.25475163725854,0.22571613264140375,-0.7951514718918303,0.38174271465157283,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.21551876424892463,-0.2771893128259568,-1.1939519417228759,-0.7710908429952241,-1.0083335457279203,-0.8019420226697399,0.26254202292023265
1,1,0,0,0,11,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.10919004794612744,-0.12959933945028262,0.4403735401889917,2.0279579508272456,1.0,0.0,-1.1621437026865076,-1.4624008004659994,1.0,1.0864838477475462,1.628796516230777,-1.4149003359432033,0.0,2.738488101770998,0.3809643887072455,-0.4136952259466531,-0.27845042006163395,0.7568077963779101,0.46823293801084537,-1.7463499487871266,2.037859348169874,0.7609641979852955,0.22571613264140375,1.3747946009344731,-0.5171998069472914,1.052302192339342,-0.2381123611523445,0.5831678337791156,0.11788424330394175,1.2838144669879878,-1.2082703570335642,-0.2771893128259568,0.891179439754874,0.7359943387625092,1.201297939094239,0.31847458316549465,0.26254202292023265
1,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10919004794612744,1.1708476406006623,-0.7412399655641314,-0.8438912480561774,1.0,0.0,0.36347903726800607,1.0676654291026038,1.0,1.0864838477475462,-0.7025015493767599,0.8773242512424915,0.0,-1.076684702794844,-0.801127636083324,0.820091053580735,-0.9651693614298534,-1.0175416050065011,0.46823293801084537,0.8301262278770573,0.40122835999664824,-0.009750680196171022,0.22571613264140375,-1.518466829500598,-0.5171998069472914,-0.6896039310341726,-0.2381123611523445,-0.5581525915794754,0.11788424330394175,-0.5905546548144746,0.6901151380097543,-0.2771893128259568,-1.1939519417228759,-2.2781760247529577,-1.0083335457279203,0.31847458316549465,0.26254202292023265
